state,transaction_year,quater,districts,transaction_count,transaction_amount
arunachal-pradesh,2021,3,West Siang,77128,259793926
arunachal-pradesh,2021,3,West Kameng,66461,197947119.6
arunachal-pradesh,2021,3,Tawang,65008,261069265.8
arunachal-pradesh,2021,3,West Kameng,61516,220804392.1
arunachal-pradesh,2021,4,papum pare,919925,2435796597
arunachal-pradesh,2021,4,west kameng,247346,765859269.3
arunachal-pradesh,2021,4,east siang,169617,450185173
arunachal-pradesh,2021,4,changlang,147432,403255246.4
arunachal-pradesh,2021,4,lohit,142772,328942905.3
arunachal-pradesh,2021,4,namsai,105194,220513367.7
arunachal-pradesh,2021,4,tawang,99575,412396002.3
arunachal-pradesh,2021,4,west siang,79050,267978346.9
arunachal-pradesh,2021,4,lower dibang valley,65302,174980099.8
arunachal-pradesh,2021,4,lower subansiri,60146,199366119.1
arunachal-pradesh,2021,4,Lower Subansiri,279958,685093585.2
arunachal-pradesh,2021,4,Papum Pare,258928,718387355.2
arunachal-pradesh,2021,4,Papum Pare,206496,557846901.8
arunachal-pradesh,2021,4,East Siang,134017,368703032.4
arunachal-pradesh,2021,4,Lohit,115871,238038756.7
arunachal-pradesh,2021,4,Lohit,101771,220359430.8
arunachal-pradesh,2021,4,West Siang,93449,317887115.4
arunachal-pradesh,2021,4,Papum Pare,84621,218599005
arunachal-pradesh,2021,4,West Kameng,81804,235869670
arunachal-pradesh,2021,4,West Kameng,77658,269438817.2
arunachal-pradesh,2021,2,papum pare,552953,1501062555
arunachal-pradesh,2021,2,west kameng,164866,482626617.9
arunachal-pradesh,2021,2,east siang,106787,286839106.5
arunachal-pradesh,2021,2,changlang,105461,264031910.3
arunachal-pradesh,2021,2,lohit,99686,230495504.2
arunachal-pradesh,2021,2,tawang,70061,251025038
arunachal-pradesh,2021,2,namsai,64781,147069902.4
arunachal-pradesh,2021,2,west siang,59341,180700138.8
arunachal-pradesh,2021,2,tirap,46320,144548683.3
arunachal-pradesh,2021,2,lower dibang valley,42091,105552358.1
arunachal-pradesh,2021,2,Lower Subansiri,170268,432196673.5
arunachal-pradesh,2021,2,Papum Pare,160245,449983951.2
arunachal-pradesh,2021,2,Papum Pare,122368,333974912.1
arunachal-pradesh,2021,2,East Siang,87524,235678147.9
arunachal-pradesh,2021,2,Lohit,76949,179343401.6
arunachal-pradesh,2021,2,West Siang,68927,214550532.1
arunachal-pradesh,2021,2,Lohit,64602,146046509.5
arunachal-pradesh,2021,2,Tawang,52742,184653080.7
arunachal-pradesh,2021,2,West Kameng,52323,145624699.3
arunachal-pradesh,2021,2,West Kameng,48726,157622337.2
arunachal-pradesh,2021,1,papum pare,419891,1388723427
arunachal-pradesh,2021,1,west kameng,120906,384735272.8
arunachal-pradesh,2021,1,east siang,82357,253988360.8
arunachal-pradesh,2021,1,changlang,78849,220167765.5
arunachal-pradesh,2021,1,lohit,72380,198534806.9
arunachal-pradesh,2021,1,tawang,54137,207859088.4
arunachal-pradesh,2021,1,namsai,45753,116637630.7
arunachal-pradesh,2021,1,west siang,42575,138700637.3
arunachal-pradesh,2021,1,lower dibang valley,32427,90709108.52
arunachal-pradesh,2021,1,tirap,32043,110593517.1
arunachal-pradesh,2021,1,Lower Subansiri,127025,394958954.7
arunachal-pradesh,2021,1,Papum Pare,119184,404502103.3
arunachal-pradesh,2021,1,Papum Pare,89356,307014656.9
arunachal-pradesh,2021,1,East Siang,68000,211432038.7
arunachal-pradesh,2021,1,Lohit,53040,141156670.3
arunachal-pradesh,2021,1,West Siang,50407,164065117.9
arunachal-pradesh,2021,1,Lohit,48954,130623865.6
arunachal-pradesh,2021,1,Tawang,39581,151312863.2
arunachal-pradesh,2021,1,Papum Pare,39332,128400296.6
arunachal-pradesh,2021,1,West Kameng,38205,115157748.8
arunachal-pradesh,2023,2,papum pare,4245307,7148674913
arunachal-pradesh,2023,2,west kameng,870033,1803248166
arunachal-pradesh,2023,2,east siang,689624,1177576754
arunachal-pradesh,2023,2,changlang,615184,1260077796
arunachal-pradesh,2023,2,lohit,592587,984621672
arunachal-pradesh,2023,2,west siang,450143,970914462
arunachal-pradesh,2023,2,namsai,409511,619571108
arunachal-pradesh,2023,2,lower subansiri,341107,689315626
arunachal-pradesh,2023,2,tawang,339605,1003663723
arunachal-pradesh,2023,2,lower dibang valley,320847,641502543
arunachal-pradesh,2023,2,Papum Pare,1284096,2250046634
arunachal-pradesh,2023,2,Papum Pare,1052500,1803211887
arunachal-pradesh,2023,2,Lower Subansiri,876188,1385591554
arunachal-pradesh,2023,2,East Siang,562332,1044263268
arunachal-pradesh,2023,2,West Siang,513980,1133981925
arunachal-pradesh,2023,2,Lohit,457250,726708001
arunachal-pradesh,2023,2,Lohit,438532,644916082
arunachal-pradesh,2023,2,Papum Pare,427364,717696530
arunachal-pradesh,2023,2,Papum Pare,345029,495018657
arunachal-pradesh,2023,2,Lower Subansiri,332910,680619706
arunachal-pradesh,2023,1,papum pare,3302746,5900429571
arunachal-pradesh,2023,1,west kameng,662521,1414404520
arunachal-pradesh,2023,1,east siang,535198,990989057
arunachal-pradesh,2023,1,changlang,494506,1101499481
arunachal-pradesh,2023,1,lohit,483285,870836418
arunachal-pradesh,2023,1,namsai,325503,518550113
arunachal-pradesh,2023,1,west siang,320064,764188915
arunachal-pradesh,2023,1,lower subansiri,257899,585614438
arunachal-pradesh,2023,1,lower dibang valley,256396,537713700
arunachal-pradesh,2023,1,tawang,239151,724541898
arunachal-pradesh,2023,1,Papum Pare,1008590,1865632904
arunachal-pradesh,2023,1,Papum Pare,831426,1477332363
arunachal-pradesh,2023,1,Lower Subansiri,649989,1121559593
arunachal-pradesh,2023,1,East Siang,447995,903434926
arunachal-pradesh,2023,1,West Siang,366870,889778955
arunachal-pradesh,2023,1,Lohit,365583,601422665
arunachal-pradesh,2023,1,Lohit,362357,596015826
arunachal-pradesh,2023,1,Papum Pare,346011,598732770
arunachal-pradesh,2023,1,Papum Pare,271249,420585957
arunachal-pradesh,2023,1,Lower Dibang Valley,257655,541516308
arunachal-pradesh,2020,3,papum pare,298350,859373863.7
arunachal-pradesh,2020,3,west kameng,111029,332812237.8
arunachal-pradesh,2020,3,changlang,73842,159158438.9
arunachal-pradesh,2020,3,east siang,69710,176323789.9
arunachal-pradesh,2020,3,lohit,65889,156523653.2
arunachal-pradesh,2020,3,tawang,56016,182137862.7
arunachal-pradesh,2020,3,namsai,37019,76484566.53
arunachal-pradesh,2020,3,west siang,34295,92449732.96
arunachal-pradesh,2020,3,tirap,30046,81539831.53
arunachal-pradesh,2020,3,lower dibang valley,27655,63469161.33
arunachal-pradesh,2020,3,Lower Subansiri,85276,286434881.1
arunachal-pradesh,2020,3,Papum Pare,83578,224119989.4
arunachal-pradesh,2020,3,Papum Pare,73373,201615153.5
arunachal-pradesh,2020,3,East Siang,59485,147103673
arunachal-pradesh,2020,3,Lohit,43165,97856482.63
arunachal-pradesh,2020,3,Tawang,42704,140524891.7
arunachal-pradesh,2020,3,Lohit,40143,98429547.73
arunachal-pradesh,2020,3,West Siang,39931,105026195.7
arunachal-pradesh,2020,3,West Kameng,34849,106829704
arunachal-pradesh,2020,3,West Kameng,31126,106324283.8
arunachal-pradesh,2020,4,papum pare,390528,1205917754
arunachal-pradesh,2020,4,west kameng,129575,390436113.7
arunachal-pradesh,2020,4,east siang,88632,250515095.2
arunachal-pradesh,2020,4,changlang,84852,204367875.1
arunachal-pradesh,2020,4,lohit,80530,196997836.8
arunachal-pradesh,2020,4,tawang,67262,240482254.6
arunachal-pradesh,2020,4,namsai,46762,111916731.5
arunachal-pradesh,2020,4,west siang,45207,125118193
arunachal-pradesh,2020,4,tirap,36124,104709589.7
arunachal-pradesh,2020,4,lower dibang valley,33455,81929299.57
arunachal-pradesh,2020,4,Papum Pare,115682,355243299.6
arunachal-pradesh,2020,4,Lower Subansiri,100879,340893583.5
arunachal-pradesh,2020,4,Papum Pare,96702,282834295.4
arunachal-pradesh,2020,4,East Siang,74774,202391786.3
arunachal-pradesh,2020,4,Lohit,53234,132562026.2
arunachal-pradesh,2020,4,West Siang,51950,144602124
arunachal-pradesh,2020,4,Lohit,51529,123814287.8
arunachal-pradesh,2020,4,Tawang,51050,182176489.6
arunachal-pradesh,2020,4,West Kameng,40492,120719478.2
arunachal-pradesh,2020,4,West Kameng,36197,118862457.9
arunachal-pradesh,2020,2,papum pare,221728,535085907.3
arunachal-pradesh,2020,2,west kameng,95421,251395972.2
arunachal-pradesh,2020,2,changlang,69279,128572448
arunachal-pradesh,2020,2,lohit,56541,114730675.5
arunachal-pradesh,2020,2,east siang,55680,112693868.8
arunachal-pradesh,2020,2,tawang,44499,121561732.2
arunachal-pradesh,2020,2,namsai,34972,54870798.31
arunachal-pradesh,2020,2,west siang,32777,72790231.05
arunachal-pradesh,2020,2,tirap,28830,63497030.84
arunachal-pradesh,2020,2,lower dibang valley,26234,42360072.53
arunachal-pradesh,2020,2,Papum Pare,66660,161486745.4
arunachal-pradesh,2020,2,Papum Pare,58840,143307742.4
arunachal-pradesh,2020,2,East Siang,50996,97581020.84
arunachal-pradesh,2020,2,Lower Subansiri,49710,128006452.9
arunachal-pradesh,2020,2,Lohit,39797,83935770.27
arunachal-pradesh,2020,2,West Siang,38760,84597533.51
arunachal-pradesh,2020,2,Tawang,34466,94485243.4
arunachal-pradesh,2020,2,Lohit,33392,72498626.74
arunachal-pradesh,2020,2,West Kameng,28051,69882584.57
arunachal-pradesh,2020,2,West Kameng,27329,80597964.57
arunachal-pradesh,2020,1,papum pare,180373,457430754.2
arunachal-pradesh,2020,1,west kameng,75363,198712422.2
arunachal-pradesh,2020,1,changlang,43858,93461363.59
arunachal-pradesh,2020,1,lohit,36985,83701268.27
arunachal-pradesh,2020,1,east siang,33743,82011539.43
arunachal-pradesh,2020,1,tawang,31865,84425193.42
arunachal-pradesh,2020,1,namsai,23112,46444942.96
arunachal-pradesh,2020,1,west siang,19728,47929440.73
arunachal-pradesh,2020,1,tirap,18369,40877851.79
arunachal-pradesh,2020,1,lower subansiri,15770,34273250.72
arunachal-pradesh,2020,1,Papum Pare,53858,134164730.9
arunachal-pradesh,2020,1,Papum Pare,44651,118592432.5
arunachal-pradesh,2020,1,Lower Subansiri,40087,114373417.7
arunachal-pradesh,2020,1,East Siang,30846,73201195.24
arunachal-pradesh,2020,1,Lohit,27462,65003236.3
arunachal-pradesh,2020,1,West Kameng,25027,68279455.37
arunachal-pradesh,2020,1,Tawang,24414,66277727.27
arunachal-pradesh,2020,1,Lohit,23370,55255805.31
arunachal-pradesh,2020,1,West Siang,22588,54519489.86
arunachal-pradesh,2020,1,Papum Pare,22374,43679801.42
arunachal-pradesh,2022,3,papum pare,1651143,3211809407
arunachal-pradesh,2022,3,west kameng,371632,945171308.2
arunachal-pradesh,2022,3,east siang,286766,594752976.4
arunachal-pradesh,2022,3,lohit,236792,461745616.9
arunachal-pradesh,2022,3,changlang,216609,492535245.1
arunachal-pradesh,2022,3,namsai,151676,277199997
arunachal-pradesh,2022,3,tawang,138313,514855579.7
arunachal-pradesh,2022,3,west siang,136332,395192938
arunachal-pradesh,2022,3,lower dibang valley,112848,273001216.7
arunachal-pradesh,2022,3,lower subansiri,109261,285712248.1
arunachal-pradesh,2022,3,Papum Pare,493396,989512226.2
arunachal-pradesh,2022,3,Papum Pare,430374,859784995.2
arunachal-pradesh,2022,3,Lower Subansiri,350164,659314612.6
arunachal-pradesh,2022,3,East Siang,223033,502704076
arunachal-pradesh,2022,3,Lohit,177984,312906039.7
arunachal-pradesh,2022,3,Papum Pare,171234,304861466
arunachal-pradesh,2022,3,Lohit,168900,302218714.1
arunachal-pradesh,2022,3,West Siang,156417,457311028.7
arunachal-pradesh,2022,3,Papum Pare,122875,208103073
arunachal-pradesh,2022,3,West Kameng,119024,273945832
arunachal-pradesh,2022,4,papum pare,1917365,3401999229
arunachal-pradesh,2022,4,west kameng,421418,954522716.7
arunachal-pradesh,2022,4,east siang,327737,623525449.5
arunachal-pradesh,2022,4,lohit,276551,503661703.8
arunachal-pradesh,2022,4,changlang,254818,572195646.8
arunachal-pradesh,2022,4,namsai,188919,307955075.5
arunachal-pradesh,2022,4,west siang,176377,449302139.5
arunachal-pradesh,2022,4,tawang,155419,518332824.9
arunachal-pradesh,2022,4,lower subansiri,143172,339443886.2
arunachal-pradesh,2022,4,lower dibang valley,137218,308329533.6
arunachal-pradesh,2022,4,Papum Pare,579246,1065690345
arunachal-pradesh,2022,4,Papum Pare,486688,876349333.8
arunachal-pradesh,2022,4,Lower Subansiri,386008,654736963.6
arunachal-pradesh,2022,4,East Siang,261421,545042068.7
arunachal-pradesh,2022,4,Lohit,210161,343379974.8
arunachal-pradesh,2022,4,Lohit,208541,333708831.3
arunachal-pradesh,2022,4,West Siang,204796,538239069.5
arunachal-pradesh,2022,4,Papum Pare,199942,337367639.3
arunachal-pradesh,2022,4,Papum Pare,153846,233172634.4
arunachal-pradesh,2022,4,Lower Subansiri,140090,339456055.3
arunachal-pradesh,2022,2,papum pare,1444757,3269917297
arunachal-pradesh,2022,2,west kameng,327925,893486447.6
arunachal-pradesh,2022,2,east siang,261162,604825118.2
arunachal-pradesh,2022,2,lohit,226199,502322813.6
arunachal-pradesh,2022,2,changlang,203732,513287861.1
arunachal-pradesh,2022,2,namsai,152652,293920909.2
arunachal-pradesh,2022,2,tawang,132824,494351396.8
arunachal-pradesh,2022,2,west siang,121772,375530981.6
arunachal-pradesh,2022,2,lower dibang valley,104498,271945446.4
arunachal-pradesh,2022,2,lower subansiri,94109,287993729.8
arunachal-pradesh,2022,2,Papum Pare,449672,1063144517
arunachal-pradesh,2022,2,Papum Pare,365813,825171645.9
arunachal-pradesh,2022,2,Lower Subansiri,293972,636386755.6
arunachal-pradesh,2022,2,East Siang,202400,506976441.1
arunachal-pradesh,2022,2,Lohit,171123,328590057
arunachal-pradesh,2022,2,Lohit,168260,347653259.9
arunachal-pradesh,2022,2,Papum Pare,160963,328923537.8
arunachal-pradesh,2022,2,West Siang,138781,429415327.5
arunachal-pradesh,2022,2,Lower Dibang Valley,104904,274482044
arunachal-pradesh,2022,2,West Kameng,104888,264639160.7
arunachal-pradesh,2022,1,papum pare,1163726,2909248439
arunachal-pradesh,2022,1,west kameng,240672,705607894
arunachal-pradesh,2022,1,east siang,201945,501600929
arunachal-pradesh,2022,1,changlang,171494,490549428.8
arunachal-pradesh,2022,1,lohit,169954,393361044.5
arunachal-pradesh,2022,1,namsai,117173,256004887.6
arunachal-pradesh,2022,1,west siang,92331,315562272.6
arunachal-pradesh,2022,1,tawang,86721,346661566.5
arunachal-pradesh,2022,1,lower dibang valley,83531,235243185.5
arunachal-pradesh,2022,1,lower subansiri,73100,239825149.9
arunachal-pradesh,2022,1,Lower Subansiri,336780,819363323.7
arunachal-pradesh,2022,1,Papum Pare,332485,853173424.2
arunachal-pradesh,2022,1,Papum Pare,262617,658150204.4
arunachal-pradesh,2022,1,East Siang,159945,417052440.3
arunachal-pradesh,2022,1,Lohit,129210,277477788.7
arunachal-pradesh,2022,1,Lohit,121068,265189556.3
arunachal-pradesh,2022,1,Papum Pare,111918,254266306.4
arunachal-pradesh,2022,1,West Siang,105769,364396148.4
arunachal-pradesh,2022,1,Lower Dibang Valley,84017,238200426.2
arunachal-pradesh,2022,1,West Kameng,82546,221708919.6
arunachal-pradesh,2019,3,papum pare,117940,301518075.7
arunachal-pradesh,2019,3,west kameng,53939,147186019.9
arunachal-pradesh,2019,3,changlang,29218,58354823.44
arunachal-pradesh,2019,3,lohit,24505,54539458.21
arunachal-pradesh,2019,3,tawang,24097,72221026.28
arunachal-pradesh,2019,3,east siang,22611,58040119.96
arunachal-pradesh,2019,3,namsai,13453,25507641.02
arunachal-pradesh,2019,3,west siang,11889,30014806.82
arunachal-pradesh,2019,3,tirap,11249,21737827.19
arunachal-pradesh,2019,3,longding,10269,26620415.02
arunachal-pradesh,2019,3,Papum Pare,38560,104152420.7
arunachal-pradesh,2019,3,Papum Pare,32844,92522169.4
arunachal-pradesh,2019,3,East Siang,20744,50221808.11
arunachal-pradesh,2019,3,Lower Subansiri,19591,49174022.06
arunachal-pradesh,2019,3,West Kameng,19201,53454221.51
arunachal-pradesh,2019,3,Tawang,18759,57742402.57
arunachal-pradesh,2019,3,Lohit,17253,38310432.23
arunachal-pradesh,2019,3,West Kameng,15882,43198540.63
arunachal-pradesh,2019,3,Lohit,15645,35020210.51
arunachal-pradesh,2019,3,Papum Pare,14867,29287244.19
arunachal-pradesh,2019,4,papum pare,143272,378838002.3
arunachal-pradesh,2019,4,west kameng,66740,198205637.5
arunachal-pradesh,2019,4,changlang,33963,71874990.96
arunachal-pradesh,2019,4,tawang,30077,91949243.61
arunachal-pradesh,2019,4,lohit,29281,67502324.59
arunachal-pradesh,2019,4,east siang,26605,72075285.44
arunachal-pradesh,2019,4,namsai,18290,32501252.24
arunachal-pradesh,2019,4,tirap,16459,38467790.73
arunachal-pradesh,2019,4,west siang,14581,39460255.47
arunachal-pradesh,2019,4,lower subansiri,11806,29634357.49
arunachal-pradesh,2019,4,Papum Pare,46210,135166318.9
arunachal-pradesh,2019,4,Papum Pare,38960,109780309.5
arunachal-pradesh,2019,4,Lower Subansiri,25720,67044021.64
arunachal-pradesh,2019,4,East Siang,25493,64172690.79
arunachal-pradesh,2019,4,Tawang,23418,71137191.35
arunachal-pradesh,2019,4,Lohit,22297,45950095.41
arunachal-pradesh,2019,4,West Kameng,22263,69716144.71
arunachal-pradesh,2019,4,West Kameng,21777,62382535.12
arunachal-pradesh,2019,4,Lohit,18262,41638209.32
arunachal-pradesh,2019,4,Papum Pare,17833,33159442.66
arunachal-pradesh,2019,2,papum pare,86433,246640891.3
arunachal-pradesh,2019,2,west kameng,37430,122521180.8
arunachal-pradesh,2019,2,lohit,18693,48893746.83
arunachal-pradesh,2019,2,changlang,18631,48891048.26
arunachal-pradesh,2019,2,east siang,16494,46549881.24
arunachal-pradesh,2019,2,tawang,15960,55915834.59
arunachal-pradesh,2019,2,namsai,9637,22491356.66
arunachal-pradesh,2019,2,west siang,8041,24549832.98
arunachal-pradesh,2019,2,tirap,6868,18633793.43
arunachal-pradesh,2019,2,longding,6744,23464027.89
arunachal-pradesh,2019,2,Papum Pare,28827,80501052.66
arunachal-pradesh,2019,2,Papum Pare,24040,77741634.14
arunachal-pradesh,2019,2,East Siang,14906,38658949.4
arunachal-pradesh,2019,2,West Kameng,13929,48120977.09
arunachal-pradesh,2019,2,Lower Subansiri,12970,37636424.9
arunachal-pradesh,2019,2,Tawang,12562,43392107.21
arunachal-pradesh,2019,2,Papum Pare,12214,28228154.98
arunachal-pradesh,2019,2,Lohit,11232,29778429.81
arunachal-pradesh,2019,2,Lohit,11076,30442992.65
arunachal-pradesh,2019,2,West Kameng,10926,36302058.3
arunachal-pradesh,2019,1,papum pare,70941,188556716.4
arunachal-pradesh,2019,1,west kameng,34289,101333633.7
arunachal-pradesh,2019,1,changlang,17589,40239141.67
arunachal-pradesh,2019,1,lohit,15896,42834776.78
arunachal-pradesh,2019,1,east siang,15621,39284373.05
arunachal-pradesh,2019,1,tawang,13102,39489779.14
arunachal-pradesh,2019,1,namsai,8600,20065516.62
arunachal-pradesh,2019,1,longding,7287,25349462.06
arunachal-pradesh,2019,1,tirap,6877,14075747.84
arunachal-pradesh,2019,1,lower dibang valley,6314,13738776.18
arunachal-pradesh,2019,1,Papum Pare,21769,56305175.16
arunachal-pradesh,2019,1,Papum Pare,18706,57464660.99
arunachal-pradesh,2019,1,East Siang,14504,35128890.14
arunachal-pradesh,2019,1,West Kameng,13724,44410163.52
arunachal-pradesh,2019,1,Papum Pare,11691,24669479.82
arunachal-pradesh,2019,1,Lower Subansiri,10893,28900698.05
arunachal-pradesh,2019,1,Tawang,10231,29899156.53
arunachal-pradesh,2019,1,Lohit,10190,28841570.72
arunachal-pradesh,2019,1,Lohit,9575,24797020.74
arunachal-pradesh,2019,1,West Kameng,9149,26500818.4
sikkim,2018,3,east,59571,133322127
sikkim,2018,3,south,24662,40036375.96
sikkim,2018,3,west,14121,33797876.57
sikkim,2018,3,north,10146,27923847.4
sikkim,2018,3,East Sikkim,14511,34011083.77
sikkim,2018,3,East Sikkim,12719,30285691.23
sikkim,2018,3,East Sikkim,11706,21297531.72
sikkim,2018,3,East Sikkim,9650,13225690.98
sikkim,2018,3,East Sikkim,8947,18373605.66
sikkim,2018,3,East Sikkim,8118,16350127.88
sikkim,2018,3,East Sikkim,7647,15980561.15
sikkim,2018,3,North Sikkim,6069,18273776.58
sikkim,2018,3,South Sikkim,5013,9609944.748
sikkim,2018,3,West Sikkim,3808,8408431.744
sikkim,2018,4,east,84485,216960325.4
sikkim,2018,4,south,34495,60113689.05
sikkim,2018,4,west,19567,51859359.65
sikkim,2018,4,north,15986,54207984.03
sikkim,2018,4,East Sikkim,20274,53997162.86
sikkim,2018,4,East Sikkim,17874,51134858.41
sikkim,2018,4,East Sikkim,14835,29688373.69
sikkim,2018,4,East Sikkim,12922,27493186.62
sikkim,2018,4,East Sikkim,12194,28644361.47
sikkim,2018,4,East Sikkim,10755,16186830.44
sikkim,2018,4,East Sikkim,9958,25407465.4
sikkim,2018,4,North Sikkim,9848,35890081.44
sikkim,2018,4,South Sikkim,6911,16121583.56
sikkim,2018,4,East Sikkim,6441,19760103.61
sikkim,2018,2,east,40432,83823658.19
sikkim,2018,2,south,16740,27651617.53
sikkim,2018,2,west,10671,19368446.48
sikkim,2018,2,north,6735,12849363.32
sikkim,2018,2,East Sikkim,10559,25376078.16
sikkim,2018,2,East Sikkim,8320,17627063.52
